solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
nitrile,C1=CC=C(C=C1)CC#N,SA,,N_mol_cm3,-0.23262218656748346,n,,fn,,SB,,ET30,0.13280298303841204,delta,,alpha,-0.5624739952482177,pi_star,1.5366088227776467,beta,-0.09846815221612285,SdP,,SP,
monohydric_alcohol,CCCCC(C)O,n,,alpha,,SA,0.04791524320847371,fn,,ET30,,SP,-0.4727315601781847,SdP,0.2503231342123443,pi_star,,delta,,N_mol_cm3,-0.39254121824495014,beta,,SB,1.8362725933505946
polyhydric_alcohol,C(C(CO)O)O,SA,2.3840803449307053,pi_star,0.12870073896361006,SP,1.2149757761667812,SB,-0.37549713878989704,beta,0.24502540202616618,fn,0.6307500983196421,delta,2.7054191913494336,ET30,2.114920284184347,SdP,1.1931294705395592,alpha,2.2479604201007573,n,0.668064898582605,N_mol_cm3,0.7863490793773984
alkane,C1CCCCC1,ET30,-1.5027903144106818,n,-0.11909241939445803,SdP,-1.5203850162022057,SA,-0.5896346870860926,N_mol_cm3,-0.1178085227990461,SP,-0.4727315601781847,beta,-1.5067917246095073,pi_star,-2.168412450417186,alpha,-0.5624739952482177,delta,-0.8129603818718579,SB,-1.169983678797745,fn,-0.04759046144094029
nitrile,C(#N)C(Cl)(Cl)Cl,delta,,SA,,SdP,,SB,,ET30,-0.24144294095417748,alpha,,SP,,N_mol_cm3,0.025708556911500518,n,0.12385737010463763,pi_star,,fn,0.16439096348424256,beta,
aromatic,CC1=CC=CC2=CC=CC=C12,n,2.9420749282941228,N_mol_cm3,-0.5442592739389566,delta,-0.088588116796886,beta,,alpha,,SA,-0.5896346870860926,fn,2.457570913120736,SdP,-0.017787417680707292,SB,-0.8905668024390527,pi_star,,ET30,-0.8929080679042405,SP,2.1461246513915917
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,pi_star,1.0920062699942668,fn,0.12226471853095777,n,0.07526741220481706,alpha,-0.5624739952482177,N_mol_cm3,0.19382856457242664
monohydric_alcohol,C1CCC(C1)O,SA,0.5852787558853223,beta,,ET30,0.7288242693969795,pi_star,,SP,0.19071201341949132,SdP,0.4624545598859678,n,0.3036402143339651,SB,1.3986317026683057,fn,0.319663981741541,alpha,,delta,,N_mol_cm3,0.24303442047318566
ketone,CCCC(=O)CCC,delta,,SP,,alpha,,n,-0.4268288194266418,SA,,N_mol_cm3,-0.5463095179348216,beta,,SdP,,SB,,ET30,-0.39391350258078806,pi_star,,fn,-0.3192507333832761
alkane,CCCCCCCCCCCCC,delta,,SA,-0.5896346870860926,SB,-1.2474124517646115,n,,pi_star,,beta,,alpha,,SP,-0.3912560335960151,SdP,-1.5203850162022057,N_mol_cm3,-1.1736841806694973,fn,,ET30,
monohydric_alcohol,CCCCCO,N_mol_cm3,-0.1342104747659658,SP,-0.4261741164169442,ET30,1.0199044325023268,n,-0.3944355141600959,SB,1.479426944025036,alpha,1.3885713840023102,delta,0.34603524224809673,pi_star,-0.6864039411392531,beta,1.4472528418741775,SdP,0.20907535699802862,fn,-0.29035644998583043,SA,0.8630683683708119
nitrile,C(#N)C(Cl)(Cl)Cl,delta,,SA,,SdP,,SB,,ET30,-0.24144294095417748,alpha,,SP,,pi_star,,fn,0.16439096348424256,N_mol_cm3,0.025708556911500518,n,0.12385737010463763,beta,
ester,COC(=O)C=C,SB,,n,-0.5661200320727878,SA,,beta,,ET30,-0.40777446272866197,SP,,fn,-0.44319910795736306,N_mol_cm3,0.24303442047318566,SdP,,pi_star,,alpha,,delta,
aromatic,C1=CC=CC=C1,beta,-1.1632981703672185,n,1.0956565281010096,ET30,-1.0315176693829773,alpha,-0.5624739952482177,SB,-0.9982937909146931,pi_star,0.017550100767764972,SdP,-0.7248921699261183,fn,0.9893632604860654,N_mol_cm3,0.2922402763739447,SP,0.807598143255928,delta,-0.39903337325758825,SA,-0.5896346870860926
polyhydric_alcohol,C(CO)O,n,-0.025151834121474707,SP,0.6213683682109661,SB,0.38195824892944963,SA,2.675531741636793,delta,1.8982615245516081,SdP,1.1607205027283112,fn,0.034771748243366096,ET30,2.0178935631492307,alpha,1.527931768234491,pi_star,1.2402071209220602,beta,0.27937475745039514,N_mol_cm3,1.6474515576406792
ester,CCCCOC(=O)C,SP,-0.5774858086409759,SA,-0.5896346870860926,alpha,-0.5624739952482177,N_mol_cm3,-0.46429975810022345,SB,0.35166003342067575,SdP,0.05586932734485642,delta,-0.6266932279954369,beta,0.038929269480792845,ET30,-0.4493573431722826,pi_star,-0.4641026647475631,n,-0.6357656383958645,fn,-0.5055783552920347
amine,C1CCNCC1,alpha,-0.5624739952482177,SB,1.7251791364850908,pi_star,-1.0569060684587366,beta,2.0655412395102974,fn,0.33235586323387595,delta,-0.3162479715347346,N_mol_cm3,0.0523617288577449,SdP,-0.4449965388289765,ET30,-0.8651861476084928,SA,-0.5896346870860926,n,0.3182172017039127,SP,0.3536630665838331
ketone,CC(=O)C1=CC=CC=C1,SP,1.4477629949729838,beta,0.17632669117770836,SA,-0.3892618518506575,alpha,-0.469567072426764,pi_star,1.1661066954581634,delta,0.014893635356681431,N_mol_cm3,-0.2613256025095931,n,1.5977527597324719,ET30,-0.15827718006693525,SdP,0.8602009830240115,SB,-0.18697490895752636,fn,1.4011743089075972
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,pi_star,-0.7234541538712015,delta,,beta,0.897663155086515,ET30,-0.36619158228504034,n,0.15625067537118348
amine,CCN(CC)CC,SdP,-1.2021878776917707,delta,-1.144101988763274,SP,-0.7404368618053176,SB,1.5635886537716301,fn,-0.4202457052584582,n,-0.5402053878595541,ET30,-1.3364587926361975,beta,0.9320125105107439,SA,-0.5896346870860926,pi_star,-1.6497094721699097,alpha,-0.5624739952482177,N_mol_cm3,-0.5401587859472267
ketone,CC(C)CC(=O)CC(C)C,SB,,N_mol_cm3,-0.8517958733186998,fn,-0.24715004490553877,delta,,SdP,,ET30,-0.5186621439116509,pi_star,,beta,,SA,,alpha,,SP,,n,-0.34584555626027896
aromatic,CC1=CC=CC=C1C,N_mol_cm3,-0.3187324343938116,fn,0.9893632604860654,SP,0.7843194213753079,delta,-0.4818187749804427,pi_star,,n,1.0956565281010096,SB,-0.887200334049189,SA,-0.5896346870860926,ET30,,beta,,alpha,,SdP,-0.7366772491302085
halohydrocarbon,C1=CC=C2C(=C1)C=CC=C2Br,pi_star,,n,,SA,-0.5896346870860926,N_mol_cm3,-0.5524602499224164,SdP,0.45066948068187757,SB,-0.7357092565053195,beta,,fn,,SP,2.7979288640489575,delta,,alpha,,ET30,
alkane,CCCCCCCCCCCCCCCC,pi_star,,alpha,,SdP,-1.5203850162022057,beta,,SB,-1.126219589729516,n,,ET30,,fn,,SA,-0.5896346870860926,delta,,N_mol_cm3,-1.3213017483717742,SP,-0.2283049804316733
ester,CC(=C)C(=O)OC,pi_star,,SA,,SP,,alpha,,SdP,,SB,,n,-0.3134522509937331,N_mol_cm3,-0.09320559484866658,delta,,ET30,-0.5325231040595249,fn,-0.21852580153984524,beta,
polyhydric_alcohol,O,pi_star,1.8700607373651819,SA,4.246636927005546,N_mol_cm3,9.342017274121853,n,-1.6253811142888381,fn,-1.4118327018511578,ET30,2.960438853204641,alpha,2.155053497279303,delta,5.623604602080036,beta,0.1076279803292505,SB,-1.3315741615112056,SP,-0.49601028205880493,SdP,1.4170459754172726
ester,CCOC(=O)CCl,N_mol_cm3,-0.09525583884453181,delta,,SB,,fn,-0.1186109897916707,SA,,alpha,-0.5624739952482177,n,-0.20007568256082084,SdP,,ET30,-0.3246087018414197,beta,-0.3045642847614962,SP,,pi_star,0.42510244081919657
aromatic,CCC1=CC=CC=C1,delta,-0.5646041767032963,pi_star,,beta,,SP,0.5631715635094154,alpha,,SB,-0.9511632334566004,n,0.9984766123013755,N_mol_cm3,-0.33923487435246136,ET30,,SA,-0.5896346870860926,fn,0.9083512509605179,SdP,-0.8221190733598623
alkane,CCCCCCCCCCCC,SP,-0.4727315601781847,alpha,-0.5624739952482177,delta,-0.9578348348868522,SdP,-1.5203850162022057,pi_star,-1.9831613867574445,SB,-1.126219589729516,ET30,-1.475068394114934,N_mol_cm3,-1.1162773487852786,n,-0.18387902992754973,SA,-0.5896346870860926,fn,-0.10429886810882318,beta,-1.5067917246095073
ester,CCOC(=O)OCC,SA,,SB,,pi_star,-0.5011528774795115,fn,-0.6527501725967793,SdP,,n,-0.7993518299919208,ET30,-0.6988546258340083,N_mol_cm3,-0.33513438636073123,beta,-0.13281750764035158,delta,,SP,,alpha,-0.5624739952482177
monohydric_alcohol,C=CCO,SP,-0.21666561949136315,n,-0.34584555626027896,delta,0.6978731995702265,ET30,1.4080113166427892,beta,1.584650263571093,fn,-0.24715004490553877,pi_star,-0.24180138835587317,alpha,1.3885713840023102,SdP,0.9515353468557102,SB,0.5536481368125012,N_mol_cm3,0.9811222589845693,SA,1.300245463429943
ester,CC(=O)OCC(COC(=O)C)OC(=O)C,n,-0.05268614359803921,beta,,ET30,-0.185999100362683,SdP,0.5007560672992609,SA,-0.48489434139484244,fn,0.010738185417453664,N_mol_cm3,-0.927654901165703,pi_star,,SP,0.13251520871794067,delta,0.05628633621810825,alpha,,SB,-0.0152850210744745
amine,CN(C)C1=CC=CC=C1,n,2.023724723987549,delta,,SP,,N_mol_cm3,-0.394591462240815,ET30,-0.726576546129756,beta,-0.029769441367665003,SB,,SdP,,alpha,-0.5624739952482177,pi_star,0.5362530790150416,fn,1.7433150291371593,SA,
amine,CNC1=CC=CC=C1,alpha,-0.16761957325703938,SA,,fn,1.9058791282517582,SdP,,delta,,N_mol_cm3,-0.12395925478664106,beta,0.1076279803292505,SP,,SB,,n,2.229422212430114,pi_star,0.8697049936025765,ET30,0.10508106274266431
ester,CC(=C)C(=O)OC,pi_star,,SA,,SP,,alpha,,SdP,,SB,,n,-0.3134522509937331,N_mol_cm3,-0.09320559484866658,beta,,fn,-0.21852580153984524,delta,,ET30,-0.5325231040595249
ester,CCOC(=O)C1=CC=CC=C1,pi_star,0.57330329174699,delta,,SB,,fn,1.029599225217087,beta,-0.09846815221612285,alpha,-0.5624739952482177,SA,,n,1.1442464860008301,SdP,,N_mol_cm3,-0.5852641538562557,SP,,ET30,-0.504801183763777
halohydrocarbon,C(Cl)Cl,SdP,0.7452964607841321,n,-0.15148572466100388,N_mol_cm3,1.1922973905586594,fn,-0.07594466477488174,SB,-0.8165044978620499,alpha,-0.2605264960784931,beta,-1.1632981703672185,delta,-0.088588116796886,pi_star,0.8697049936025765,SP,0.435138593166004,SA,-0.4074775641447879,ET30,-0.1444162199190614
aromatic,CCC1=CC=CC=C1,delta,-0.5646041767032963,pi_star,,beta,,SP,0.5631715635094154,alpha,,SB,-0.9511632334566004,n,0.9984766123013755,ET30,,N_mol_cm3,-0.33923487435246136,fn,0.9083512509605179,SA,-0.5896346870860926,SdP,-0.8221190733598623
carboxylic_acid,CCCCCC(=O)O,n,-0.2648622930939125,ET30,1.8931449218183678,N_mol_cm3,-0.37613926627803046,delta,0.801354951723794,beta,0.038929269480792845,SdP,-0.798548914951682,SB,-0.39232948073921586,fn,-0.17558943649130568,SA,1.5279418671065739,alpha,2.2711871508061208,SP,-0.29814114607353404,pi_star,-0.24180138835587317
monohydric_alcohol,CCCCCCCCCCO,SdP,-0.3919636824105706,SP,-0.018796483506090988,SB,1.6544833002979518,fn,0.10822263687986235,beta,1.3098554201772616,N_mol_cm3,-0.9440568531326227,pi_star,-0.5011528774795115,SA,0.5898326839588549,n,0.059070759571545936,ET30,0.8258509904320956,alpha,1.0633971541272222,delta,-0.17137351851974036
aromatic,CC1=CC(=CC=C1)C,ET30,-1.1701272708617139,N_mol_cm3,-0.3576870703152459,fn,0.9380556544532184,beta,-1.0945994595187607,alpha,-0.5624739952482177,SP,0.5515322025691053,SA,-0.5896346870860926,pi_star,-0.427052452015615,delta,-0.5646041767032963,SB,-0.8703679920998701,n,1.0341092480945755,SdP,-0.9163997069925839
alkane,CCCCCCCCC,n,-0.4592221246931876,N_mol_cm3,-0.8681978252856193,ET30,-1.488929354262808,SdP,-1.5203850162022057,delta,-1.06131658704042,alpha,,SB,-1.2373130465950202,fn,-0.34787497674896883,pi_star,,SP,-0.7404368618053176,beta,,SA,-0.5896346870860926
carboxylic_acid,CCC(C)C(=O)O,fn,,SP,-0.4378134773572543,n,,ET30,,N_mol_cm3,-0.13216023077010092,alpha,,SdP,-0.7514085981353212,delta,,beta,,pi_star,,SB,-0.5741187737918589,SA,1.4095397371947258
other,C(=S)=S,ET30,-1.2394320716010823,delta,-0.06789176636617295,fn,2.604742730425479,alpha,-0.5624739952482177,SB,-1.0656231587119684,n,3.136434759893398,SA,-0.5896346870860926,pi_star,0.0916505262316617,beta,-1.2663462366399052,SdP,-1.5203850162022057,SP,3.216945857900122,N_mol_cm3,1.37476910619064
aromatic,C1=CC=CC=C1,beta,-1.1632981703672185,n,1.0956565281010096,ET30,-1.0315176693829773,alpha,-0.5624739952482177,SB,-0.9982937909146931,pi_star,0.017550100767764972,SdP,-0.7248921699261183,delta,-0.39903337325758825,fn,0.9893632604860654,SA,-0.5896346870860926,N_mol_cm3,0.2922402763739447,SP,0.807598143255928
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,pi_star,1.0920062699942668,alpha,-0.5624739952482177,n,0.07526741220481706,N_mol_cm3,0.19382856457242664,fn,0.12226471853095777
monohydric_alcohol,C1=CC=C(C=C1)CCO,SdP,0.8160069360086732,ET30,1.0753482730938213,SB,0.3449270966409482,n,1.5928937639424905,delta,0.656480498708799,N_mol_cm3,-0.306430970418622,alpha,0.9240367698950418,pi_star,1.0920062699942668,beta,0.5885189562684551,fn,1.3973937484630725,SP,1.459402355913294,SA,1.1226422685621709
ester,CC(=O)OCC(COC(=O)C)OC(=O)C,n,-0.05268614359803921,beta,,ET30,-0.185999100362683,SdP,0.5007560672992609,SA,-0.48489434139484244,fn,0.010738185417453664,N_mol_cm3,-0.927654901165703,pi_star,,SP,0.13251520871794067,SB,-0.0152850210744745,alpha,,delta,0.05628633621810825
halohydrocarbon,C1(=C(C(=C(C(=C1F)F)F)F)F)F,n,-0.9127283984248294,ET30,-1.04537862953085,SP,-1.1710932165967924,N_mol_cm3,-0.24287340654680853,beta,-1.4380930137610495,fn,-0.7556354246942238,pi_star,-0.9457554302628914,SA,-0.5896346870860926,SdP,-0.7779250263445242,SB,-1.015126132864012,alpha,-0.5624739952482177,delta,-0.7715676810104312
misc_N_compound,C[N+](=O)[O-],beta,-1.300695592064134,pi_star,0.9808556317984216,alpha,-0.05148591973022227,SA,-0.23442829735054854,N_mol_cm3,1.8114710773098752,fn,-0.7262010612332755,delta,1.0497111568923556,SB,-0.6212493312499517,SP,-0.15846881478981253,ET30,0.6317975483618634,n,-0.8803350931582836,SdP,1.2903563739733028
monohydric_alcohol,CCCCCCCCCO,pi_star,,n,-0.0057158509615457586,fn,0.05178427024373156,ET30,0.8397119505799685,SA,0.6399258927677137,SP,-0.07699328820764162,SdP,-0.2564352715635336,beta,,SB,1.6342844899587692,alpha,,delta,,N_mol_cm3,-0.83949440934351
aromatic,c1ccc2c(c1)CCCC2,SP,1.3313693855698825,fn,1.5191818027831456,N_mol_cm3,-0.5135056140009823,ET30,,delta,-0.23346256981188024,SB,-0.8097715610823224,n,1.7435226334319265,beta,,alpha,,pi_star,,SdP,-0.9841639124161023,SA,-0.5896346870860926
aromatic,CC1=CC(=CC=C1)C,ET30,-1.1701272708617139,N_mol_cm3,-0.3576870703152459,fn,0.9380556544532184,beta,-1.0945994595187607,alpha,-0.5624739952482177,SP,0.5515322025691053,SA,-0.5896346870860926,delta,-0.5646041767032963,SdP,-0.9163997069925839,SB,-0.8703679920998701,pi_star,-0.427052452015615,n,1.0341092480945755
ester,CCOC(=O)C,SP,-0.7869943055665581,SdP,0.25621567381438937,delta,-0.4818187749804427,fn,-0.8290863133307201,n,-0.9937116615911923,N_mol_cm3,0.07491441281225954,pi_star,-0.13065075016002806,ET30,-0.504801183763777,beta,0.038929269480792845,SB,0.40888999604835974,SA,-0.5896346870860926,alpha,-0.5624739952482177
carboxylic_acid,CCC(C)C(=O)O,fn,,SP,-0.4378134773572543,n,,ET30,,N_mol_cm3,-0.13216023077010092,alpha,,SdP,-0.7514085981353212,pi_star,,delta,,SA,1.4095397371947258,SB,-0.5741187737918589,beta,
halohydrocarbon,C1(=C(C(=C(C(=C1F)F)F)F)F)F,n,-0.9127283984248294,ET30,-1.04537862953085,SP,-1.1710932165967924,N_mol_cm3,-0.24287340654680853,beta,-1.4380930137610495,fn,-0.7556354246942238,pi_star,-0.9457554302628914,SA,-0.5896346870860926,SB,-1.015126132864012,delta,-0.7715676810104312,SdP,-0.7779250263445242,alpha,-0.5624739952482177
alkane,CC(C)CC(C)(C)C,alpha,,N_mol_cm3,-0.7800373334634263,n,,SdP,-1.5203850162022057,ET30,,SA,-0.5896346870860926,beta,,fn,,SB,-1.267611262103794,delta,,pi_star,,SP,-1.229290021298343
halohydrocarbon,C1=CC=C(C(=C1)Cl)Cl,SA,-0.43935506065951624,beta,-1.4037436583368206,SdP,0.4712933692890354,SP,1.6921895747194966,delta,-0.04719541593545917,alpha,-0.5624739952482177,N_mol_cm3,-0.17726559867912983,pi_star,0.7956045681386802,ET30,-0.5186621439116509,fn,1.6490710580557728,SB,-0.9309644231174179,n,1.9054891597646557
monohydric_alcohol,C1=CC=C(C=C1)CO,SB,0.13620605646939493,delta,0.6357841482780859,beta,0.27937475745039514,pi_star,1.4625083973137498,SA,1.272921894988747,fn,1.5059498412273051,alpha,0.8311298470735881,SdP,0.8012755870035605,N_mol_cm3,-0.04604998294377279,SP,1.5990746871970154,ET30,1.2000969144246842,n,1.7273259807986554
alkane,CCCCCCCCCCCCC,delta,,SA,-0.5896346870860926,SB,-1.2474124517646115,n,,pi_star,,beta,,alpha,,SP,-0.3912560335960151,fn,,N_mol_cm3,-1.1736841806694973,SdP,-1.5203850162022057,ET30,
amine,CCNCC,ET30,-0.8790471077563666,SP,,SB,,fn,,pi_star,,SdP,,beta,,n,,N_mol_cm3,-0.027597786980988245,delta,,alpha,,SA,
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,alpha,-0.5624739952482177,pi_star,1.0920062699942668,N_mol_cm3,0.19382856457242664,fn,0.12226471853095777,n,0.07526741220481706
ether,CCOCC,beta,0.1076279803292505,SdP,-0.3860711428085255,alpha,-0.5624739952482177,n,-1.3014480616233797,SP,-1.2409293822386531,ET30,-1.0037957490872293,pi_star,-1.1680567066545815,N_mol_cm3,-0.054250958927232626,fn,-1.111278146511377,delta,-1.1027092879018467,SA,-0.5896346870860926,SB,0.47621936384563507
amide,CCN(CC)C=O,beta,1.2068073539045754,SP,0.24890881812104196,n,,ET30,,SA,-0.5896346870860926,delta,,alpha,-0.5624739952482177,N_mol_cm3,-0.1731651106874001,SdP,1.2461623269579647,SB,0.6512757201185505,fn,,pi_star,
ester,COC(=O)C=C,SB,,n,-0.5661200320727878,SA,,beta,,ET30,-0.40777446272866197,SP,,fn,-0.44319910795736306,alpha,,N_mol_cm3,0.24303442047318566,delta,,pi_star,,SdP,
amine,CN(C)C1=CC=CC=C1,n,2.023724723987549,delta,,SP,,N_mol_cm3,-0.394591462240815,ET30,-0.726576546129756,beta,-0.029769441367665003,SB,,SA,,alpha,-0.5624739952482177,fn,1.7433150291371593,pi_star,0.5362530790150416,SdP,
carboxylic_acid,C(=O)O,pi_star,0.23985137715945515,N_mol_cm3,3.414761882076269,SB,,SP,,SdP,,n,-1.0034296531711586,delta,,SA,,ET30,,beta,-0.20151621848880943,fn,-0.8379976343785303,alpha,2.294413881511484
ester,CCCOC=O,SB,0.4324552747774061,pi_star,,SA,-0.5896346870860926,N_mol_cm3,0.09951734076263906,SdP,0.34460376784506586,delta,,ET30,,SP,-0.6589613352231467,n,,beta,,fn,,alpha,
alkane,CCCCCCCCCCCCCC,SdP,-1.5203850162022057,SP,-0.32141986795415434,n,,delta,,SA,-0.5896346870860926,N_mol_cm3,-1.2331412565495812,SB,-1.2474124517646115,ET30,,pi_star,,beta,,fn,,alpha,
monohydric_alcohol,CCO,N_mol_cm3,1.4977837459425372,fn,-1.021624855969771,SP,-1.0546996071936912,SA,1.231936542326954,SB,0.7994003292725561,n,-1.204268145823742,beta,1.0694099322076596,ET30,1.4080113166427892,alpha,1.4350248454130372,pi_star,-0.16770096289197642,delta,1.0911038577537826,SdP,0.7865442379984477
ether,C1=CC=C(C=C1)COCC2=CC=CC=C2,ET30,-0.7542984664255038,alpha,-0.5624739952482177,SdP,-0.02073368748172984,delta,,SB,-0.30480130260275795,pi_star,0.7956045681386802,fn,1.79084207472548,SP,1.7853044622419776,SA,-0.5896346870860926,n,2.08365233873066,N_mol_cm3,-0.9420066091367576,beta,-0.09846815221612285
monohydric_alcohol,CCCCCCCCCCCO,SB,1.6443838951283605,n,0.10766071747136291,SP,0.05103968213576978,pi_star,,SdP,-0.512760744252495,N_mol_cm3,-1.0301671009589508,SA,0.5807248278117897,ET30,0.8119900302842218,fn,0.15034888183314712,beta,,alpha,,delta,
halohydrocarbon,C(C(Cl)Cl)(Cl)Cl,n,0.9822799596681008,fn,0.8948492493729268,beta,-1.5067917246095073,N_mol_cm3,-0.06860266689828744,SP,1.4128449121520534,delta,-0.10928446722759977,pi_star,1.351357759117905,SdP,0.8130606662076507,ET30,-0.3246087018414197,alpha,-0.5624739952482177,SA,-0.5896346870860926,SB,-1.3585059086301157
halohydrocarbon,C(C(F)(Cl)Cl)(F)(F)Cl,alpha,,SdP,-1.0725520064467786,SA,-0.5896346870860926,SB,-1.2878100724429766,fn,,beta,,N_mol_cm3,-0.2900290184517023,SP,-1.4853559619851657,pi_star,,delta,,ET30,,n,
aromatic,CC1=CC(=CC(=C1)C)C,N_mol_cm3,-0.5340080539596319,SdP,-1.063713197043711,fn,0.9623592573108829,delta,-0.5646041767032963,pi_star,-0.649353728407305,SP,0.5980896463303458,SB,-0.7761068771836848,beta,-1.0602501040945318,ET30,-1.2255711114532084,n,1.0632632228344672,SA,-0.5896346870860926,alpha,-0.5624739952482177
ketone,CC(C)CC(=O)C,SB,,delta,,n,-0.6211886510259169,beta,,SA,,alpha,,ET30,-0.3246087018414197,SP,,pi_star,,fn,-6.319162182864363,N_mol_cm3,-0.3802397542697602,SdP,
ether,CCOCC,beta,0.1076279803292505,SdP,-0.3860711428085255,alpha,-0.5624739952482177,n,-1.3014480616233797,SP,-1.2409293822386531,ET30,-1.0037957490872293,pi_star,-1.1680567066545815,N_mol_cm3,-0.054250958927232626,fn,-1.111278146511377,delta,-1.1027092879018467,SB,0.47621936384563507,SA,-0.5896346870860926
amide,CCN(CC)C(=O)C,fn,0.15034888183314712,N_mol_cm3,-0.3986919502325447,pi_star,0.9438054190664732,SdP,1.1842906611364916,SB,0.8061332660522836,ET30,-0.04738949888394628,delta,-0.12998081765831282,beta,1.1724579984803463,SP,0.2838269009419723,n,0.10766071747136291,SA,-0.5896346870860926,alpha,-0.5624739952482177
alkane,CC(C)CC(C)(C)C,alpha,,N_mol_cm3,-0.7800373334634263,n,,SdP,-1.5203850162022057,ET30,,SA,-0.5896346870860926,beta,,SP,-1.229290021298343,delta,,SB,-1.267611262103794,pi_star,,fn,
aromatic,CC1=CC=CC=C1C,N_mol_cm3,-0.3187324343938116,fn,0.9893632604860654,SP,0.7843194213753079,delta,-0.4818187749804427,pi_star,,n,1.0956565281010096,SB,-0.887200334049189,SA,-0.5896346870860926,SdP,-0.7366772491302085,beta,,ET30,,alpha,
alkane,CCCCCCCCCC,SB,-1.1935489575267912,n,-0.3620422088935501,ET30,-1.488929354262808,SdP,-1.5203850162022057,alpha,-0.5624739952482177,SP,-0.6356826133425265,fn,-0.2617322066201369,SA,-0.5896346870860926,delta,-1.0199238861789928,N_mol_cm3,-0.9666095370871371,beta,-1.5067917246095073,pi_star,-2.0572618122213413
polyhydric_alcohol,C[C@@H](CO)O,fn,0.04314298922767203,beta,,SB,0.5974122258807303,SA,1.5734811478418997,SdP,1.0959025671058151,N_mol_cm3,0.7842988353815336,alpha,,delta,,pi_star,,ET30,1.7129524398960105,SP,0.08595776495670017,n,-0.01543384254151203
amine,CN(C)C1=CC=CC=C1,n,2.023724723987549,delta,,SP,,N_mol_cm3,-0.394591462240815,ET30,-0.726576546129756,beta,-0.029769441367665003,SB,,SA,,fn,1.7433150291371593,alpha,-0.5624739952482177,SdP,,pi_star,0.5362530790150416
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,alpha,-0.5624739952482177,n,0.07526741220481706,N_mol_cm3,0.19382856457242664,pi_star,1.0920062699942668,fn,0.12226471853095777
misc_N_compound,CN(C)C(=N)N(C)C,SB,1.9507325186059625,SdP,0.6893173345647037,SA,-0.5896346870860926,fn,0.5537886892703732,N_mol_cm3,-0.3802397542697602,delta,-0.39903337325758825,beta,1.4472528418741775,pi_star,0.6474037172108867,n,0.5773636438362795,SP,0.6562864510318964,alpha,-0.5624739952482177,ET30,-0.33846966198929357
misc_N_compound,CN1C=CN=C1,SP,1.284811941808642,SdP,1.3050877229784157,SB,0.7994003292725561,beta,,alpha,,fn,,N_mol_cm3,0.5669729718198484,SA,-0.275413650012342,n,,delta,,pi_star,,ET30,
nitrile,C1=CC=C(C=C1)CC#N,SA,,N_mol_cm3,-0.23262218656748346,n,,fn,,SB,,ET30,0.13280298303841204,delta,,alpha,-0.5624739952482177,SP,,beta,-0.09846815221612285,SdP,,pi_star,1.5366088227776467
ester,CCCOC=O,SB,0.4324552747774061,pi_star,,SA,-0.5896346870860926,N_mol_cm3,0.09951734076263906,SdP,0.34460376784506586,delta,,ET30,,alpha,,fn,,SP,-0.6589613352231467,beta,,n,
amine,C1CCNCC1,alpha,-0.5624739952482177,SB,1.7251791364850908,pi_star,-1.0569060684587366,beta,2.0655412395102974,fn,0.33235586323387595,delta,-0.3162479715347346,N_mol_cm3,0.0523617288577449,ET30,-0.8651861476084928,SA,-0.5896346870860926,SP,0.3536630665838331,n,0.3182172017039127,SdP,-0.4449965388289765
carboxylic_acid,CC(C)C(=O)O,SP,-0.7520762227456278,n,,pi_star,,ET30,,alpha,,N_mol_cm3,0.19177832057656177,SdP,-0.630611536293397,SA,1.7556382707832046,SB,-0.46975825370608226,beta,,fn,,delta,
monohydric_alcohol,CCCCCCCCCO,pi_star,,n,-0.0057158509615457586,fn,0.05178427024373156,ET30,0.8397119505799685,SA,0.6399258927677137,SP,-0.07699328820764162,SdP,-0.2564352715635336,delta,,alpha,,beta,,SB,1.6342844899587692,N_mol_cm3,-0.83949440934351
ketone,CC(=O)C(C)(C)C,delta,,beta,,SB,,alpha,,N_mol_cm3,-0.3802397542697602,n,-0.6049919983926457,ET30,-0.3800525424329142,SdP,,SA,,SP,,pi_star,,fn,-0.47803427205334875
