solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
aromatic,CCCC1=CC=CC=C1,n,0.9336900017682839,ET30,,SdP,-0.9046146277884938,SP,0.5049747588078648,delta,,beta,,SA,-0.5896346870860926,pi_star,,alpha,,SB,-0.9309644231174179,N_mol_cm3,-0.5504100059265515,fn,0.854343244610153
amide,CC(=O)N(C)C,pi_star,1.0920062699942668,alpha,-0.5624739952482177,SP,0.45841731504662425,beta,1.1037592876318885,n,0.07526741220481706,delta,0.38742794310952433,SA,-0.46212470102717934,fn,0.12226471853095777,SdP,1.3875832774070471,N_mol_cm3,0.19382856457242664,ET30,0.1605249033341588,SB,0.772468582153646
ketone,C1CCC(=O)C1,N_mol_cm3,0.2963407643656744,fn,0.10255179621307436,ET30,-0.3246087018414197,SP,,n,0.052592098518237484,SdP,,delta,,SA,,SB,,beta,0.27937475745039514,pi_star,0.6474037172108867,alpha,-0.5624739952482177
ketone,CC(C)CC(=O)CC(C)C,SA,,fn,-0.24715004490553877,n,-0.34584555626027896,alpha,,beta,,delta,,pi_star,,N_mol_cm3,-0.8517958733186998,ET30,-0.5186621439116509,SP,,SdP,,SB,
carboxylic_acid,CC(C)C(=O)O,SA,1.7556382707832046,N_mol_cm3,0.19177832057656177,SB,-0.46975825370608226,SP,-0.7520762227456278,ET30,,alpha,,SdP,-0.630611536293397,delta,,beta,,pi_star,,fn,,n,
alkane,C1CCCCCC1,n,,N_mol_cm3,-0.3269334103772714,SB,-1.2474124517646115,SP,-0.23994434137198342,fn,,beta,,delta,,SA,-0.5896346870860926,ET30,,pi_star,,SdP,-1.5203850162022057,alpha,
alkane,CCCCCCC,delta,-1.144101988763274,N_mol_cm3,-0.6262690337735548,alpha,-0.5624739952482177,SP,-1.0314208853130709,pi_star,-2.4648141522727727,SdP,-1.5203850162022057,fn,-0.6090036874529834,n,-0.7507618720921002,SA,-0.5896346870860926,beta,-1.5067917246095073,SB,-1.1363189948991073,ET30,-1.475068394114934
carboxylic_acid,C(=O)O,delta,,SdP,,pi_star,0.23985137715945515,alpha,2.294413881511484,ET30,,fn,-0.8379976343785303,SP,,N_mol_cm3,3.414761882076269,SB,,beta,-0.20151621848880943,n,-1.0034296531711586,SA,
alkane,CCCCC,ET30,-1.488929354262808,fn,-1.0364770577161218,SB,-1.169983678797745,N_mol_cm3,-0.22852169857575372,SA,-0.5896346870860926,alpha,-0.5624739952482177,delta,-1.2889764417782683,beta,-1.5067917246095073,SP,-1.5202740448060963,SdP,-1.5203850162022057,pi_star,-2.4648141522727727,n,-1.2204647984570132
ether,CC1(C2CCC(O1)(CC2)C)C,SB,1.0653513320717933,n,0.4089184564502382,SP,0.1441545696582508,SdP,-0.5098144744514724,SA,-0.5896346870860926,ET30,,pi_star,,N_mol_cm3,-0.7882383094468861,alpha,-0.5624739952482177,beta,0.5885189562684551,fn,0.41012739237840273,delta,
polyhydric_alcohol,CC(C(C)O)O,SP,-0.11191137102857202,N_mol_cm3,0.2799388123987548,SdP,1.063493599294567,delta,,beta,,alpha,,SA,1.5097261548124434,ET30,1.3941503564949154,n,0.052592098518237484,pi_star,,fn,0.10255179621307436,SB,0.7792015189333735
ester,COC(=O)C=C,fn,-0.44319910795736306,SA,,n,-0.5661200320727878,pi_star,,N_mol_cm3,0.24303442047318566,delta,,beta,,ET30,-0.40777446272866197,SB,,alpha,,SdP,,SP,
halohydrocarbon,C(Cl)Cl,beta,-1.1632981703672185,SP,0.435138593166004,SdP,0.7452964607841321,N_mol_cm3,1.1922973905586594,delta,-0.088588116796886,alpha,-0.2605264960784931,n,-0.15148572466100388,SA,-0.4074775641447879,SB,-0.8165044978620499,ET30,-0.1444162199190614,fn,-0.07594466477488174,pi_star,0.8697049936025765
nitrile,C(#N)C(Cl)(Cl)Cl,N_mol_cm3,0.025708556911500518,beta,,SdP,,alpha,,pi_star,,ET30,-0.24144294095417748,SB,,fn,0.16439096348424256,SP,,delta,,n,0.12385737010463763,SA,
ester,CCOC(=O)C1=CC=CC=C1,beta,-0.09846815221612285,SB,,fn,1.029599225217087,SP,,SdP,,ET30,-0.504801183763777,n,1.1442464860008301,N_mol_cm3,-0.5852641538562557,alpha,-0.5624739952482177,delta,,SA,,pi_star,0.57330329174699
halohydrocarbon,C1=CC=C(C(=C1)Cl)Cl,beta,-1.4037436583368206,n,1.9054891597646557,N_mol_cm3,-0.17726559867912983,SP,1.6921895747194966,pi_star,0.7956045681386802,ET30,-0.5186621439116509,fn,1.6490710580557728,SA,-0.43935506065951624,SdP,0.4712933692890354,alpha,-0.5624739952482177,SB,-0.9309644231174179,delta,-0.04719541593545917
alkane,CCCCCCCCCCCCCCC,SB,-1.1868160207470637,pi_star,,n,,delta,,fn,,SA,-0.5896346870860926,SP,-0.2748624241929138,N_mol_cm3,-1.2761963804627452,beta,,ET30,,alpha,,SdP,-1.5203850162022057
amine,CCCCNCCCC,n,,ET30,,SA,-0.5896346870860926,SB,1.920434303097189,beta,,SP,-0.36797731171539483,delta,,N_mol_cm3,-0.8128412373972657,fn,,SdP,-0.9046146277884938,alpha,,pi_star,
ether,COCCOC,N_mol_cm3,-0.03989925095617782,SP,-0.5076496429991151,ET30,-0.49094022361590317,SdP,0.32103360943688547,delta,-0.5439078262725825,SB,0.7253380246955533,n,-0.9127283984248294,fn,-0.7556354246942238,pi_star,-0.2047511756239248,alpha,-0.5624739952482177,beta,-0.09846815221612285,SA,-0.5896346870860926
ketone,CC(C)C(=O)C(C)C,alpha,,SB,,pi_star,,fn,-0.434557826941305,N_mol_cm3,-0.5647617138976062,n,-0.5564020404928252,ET30,-0.4216354228765348,SA,,SP,,delta,,beta,,SdP,
alkane,CCCCCCC,pi_star,-2.4648141522727727,SB,-1.1363189948991073,ET30,-1.475068394114934,beta,-1.5067917246095073,N_mol_cm3,-0.6262690337735548,alpha,-0.5624739952482177,fn,-0.6090036874529834,SA,-0.5896346870860926,SdP,-1.5203850162022057,SP,-1.0314208853130709,delta,-1.144101988763274,n,-0.7507618720921002
amine,C1COCCN1,alpha,0.11110119520732167,SP,,beta,0.897663155086515,N_mol_cm3,0.33529540028710875,n,0.33441385433718385,fn,0.3461279048532193,SB,,SA,,delta,,ET30,-0.10283333947544077,SdP,,pi_star,-0.7234541538712015
ketone,CCCCC(=O)C,delta,,SdP,,N_mol_cm3,-0.3597373143111108,SP,,n,-0.5240087352262793,SB,,ET30,-0.22758198080630362,alpha,-0.5160205338374909,SA,,beta,0.14197733575347943,fn,-0.40566354354385936,pi_star,0.23985137715945515
monohydric_alcohol,CCCCCCCCO,SA,0.7719898069001595,pi_star,-0.6864039411392531,beta,1.2755060647530332,SdP,-0.18277852653796986,delta,0.035589985787394474,alpha,1.2259842690647664,SB,1.691514452586453,ET30,0.8812948310235902,N_mol_cm3,-0.7123792815998828,SP,-0.12355073196888214,n,-0.07050246149463746,fn,-0.004924136424152827
misc_N_compound,CC[N+](=O)[O-],SP,-0.20502625855105303,SA,-0.5896346870860926,SdP,1.1371503443201307,alpha,,ET30,0.2575516243692749,n,-0.6697786089257375,pi_star,,N_mol_cm3,0.8499066432492122,fn,-0.5360928788799906,beta,,SB,-0.6279822680296792,delta,0.5323023961245186
monohydric_alcohol,CCCCCCCCCCCO,fn,0.15034888183314712,alpha,,pi_star,,ET30,0.8119900302842218,SP,0.05103968213576978,delta,,SB,1.6443838951283605,SA,0.5807248278117897,SdP,-0.512760744252495,beta,,N_mol_cm3,-1.0301671009589508,n,0.10766071747136291
carboxylic_acid,CC(C)CC(=O)O,SA,1.860378616474455,ET30,,delta,,SdP,-0.6070413778852165,fn,,SB,-0.05231617336297573,SP,-0.6240432524022164,alpha,,pi_star,,beta,,N_mol_cm3,-0.15061242673288544,n,
ester,CC(=O)OCC(COC(=O)C)OC(=O)C,SA,-0.48489434139484244,SB,-0.0152850210744745,beta,,ET30,-0.185999100362683,SdP,0.5007560672992609,fn,0.010738185417453664,delta,0.05628633621810825,N_mol_cm3,-0.927654901165703,alpha,,SP,0.13251520871794067,pi_star,,n,-0.05268614359803921
misc_N_compound,CN(C)C(=N)N(C)C,beta,1.4472528418741775,ET30,-0.33846966198929357,delta,-0.39903337325758825,SP,0.6562864510318964,SB,1.9507325186059625,N_mol_cm3,-0.3802397542697602,n,0.5773636438362795,pi_star,0.6474037172108867,SdP,0.6893173345647037,alpha,-0.5624739952482177,SA,-0.5896346870860926,fn,0.5537886892703732
alkane,C1CCCCCCC1,SP,-0.05371456632702137,beta,,N_mol_cm3,-0.48275195406300797,n,,SB,-1.1868160207470637,alpha,,SA,-0.5896346870860926,SdP,-1.5203850162022057,ET30,,delta,,fn,,pi_star,
monohydric_alcohol,C1CCC(C1)O,pi_star,,ET30,0.7288242693969795,delta,,N_mol_cm3,0.24303442047318566,fn,0.319663981741541,SdP,0.4624545598859678,n,0.3036402143339651,SA,0.5852787558853223,SP,0.19071201341949132,beta,,alpha,,SB,1.3986317026683057
halohydrocarbon,C1=CC=C(C=C1)F,SB,-1.0353249432031946,SA,-0.5896346870860926,SP,0.435138593166004,fn,0.4987005227929998,delta,-0.46112242454972885,pi_star,0.12870073896361006,SdP,-0.014841147879684746,n,0.5125770333031878,alpha,-0.5624739952482177,ET30,-0.6572717453903877,N_mol_cm3,0.1794768566013722,beta,-1.2663462366399052
amine,CCN(CC)CC,N_mol_cm3,-0.5401587859472267,n,-0.5402053878595541,SB,1.5635886537716301,SA,-0.5896346870860926,alpha,-0.5624739952482177,SdP,-1.2021878776917707,pi_star,-1.6497094721699097,ET30,-1.3364587926361975,beta,0.9320125105107439,delta,-1.144101988763274,fn,-0.4202457052584582,SP,-0.7404368618053176
polyhydric_alcohol,C(CO)O,pi_star,1.2402071209220602,SA,2.675531741636793,N_mol_cm3,1.6474515576406792,ET30,2.0178935631492307,n,-0.025151834121474707,SP,0.6213683682109661,alpha,1.527931768234491,SdP,1.1607205027283112,fn,0.034771748243366096,beta,0.27937475745039514,SB,0.38195824892944963,delta,1.8982615245516081
alkane,CCCCCCCCC,n,-0.4592221246931876,delta,-1.06131658704042,SA,-0.5896346870860926,ET30,-1.488929354262808,pi_star,,beta,,N_mol_cm3,-0.8681978252856193,alpha,,SdP,-1.5203850162022057,SP,-0.7404368618053176,SB,-1.2373130465950202,fn,-0.34787497674896883
misc_N_compound,CN1C=CN=C1,SP,1.284811941808642,SdP,1.3050877229784157,n,,beta,,fn,,N_mol_cm3,0.5669729718198484,ET30,,delta,,alpha,,pi_star,,SA,-0.275413650012342,SB,0.7994003292725561
other,COP(=O)(OC)OC,SdP,1.1577742329272886,ET30,0.2575516243692749,n,-0.6211886510259169,beta,1.1381086430561174,N_mol_cm3,-0.24697389453853827,delta,-0.23346256981188024,fn,-0.4926164337679469,pi_star,0.4992028662830933,SA,-0.5896346870860926,alpha,-0.5624739952482177,SB,0.34156062825108446,SP,-0.1933868976107429
halohydrocarbon,C1=CC=C(C=C1)C(F)(F)F,fn,-0.20421367985699923,beta,,N_mol_cm3,-0.3515363383276509,SP,-0.3446985898347746,alpha,,delta,-0.7922640314411449,pi_star,,ET30,-0.4493573431722826,SdP,0.4329918618757423,SB,-1.169983678797745,n,-0.2972555983604584,SA,-0.5258796940566359
ketone,CCC(=O)C,delta,-0.35764067239616143,SB,0.33482769147135694,N_mol_cm3,0.2696875924194301,SP,-0.6356826133425265,beta,0.14197733575347943,alpha,-0.4231136110160371,pi_star,0.31395180262335187,n,-0.8835744236849379,SdP,1.0487622502894542,SA,-0.5896346870860926,fn,-0.7291715015825456,ET30,-0.06125045903182015
halohydrocarbon,C(Cl)(Cl)(Cl)Cl,SdP,-1.5203850162022057,beta,-1.1632981703672185,N_mol_cm3,0.10566807275023367,ET30,-1.2948759121925768,alpha,-0.5624739952482177,SB,-1.267611262103794,SP,0.516614119748175,delta,-0.64738957842615,fn,0.42957027466453407,n,0.4315937701368214,SA,-0.5896346870860926,pi_star,-1.131006493922633
alkane,CCCCCCCCCC,ET30,-1.488929354262808,pi_star,-2.0572618122213413,N_mol_cm3,-0.9666095370871371,SA,-0.5896346870860926,fn,-0.2617322066201369,SB,-1.1935489575267912,SP,-0.6356826133425265,SdP,-1.5203850162022057,n,-0.3620422088935501,beta,-1.5067917246095073,alpha,-0.5624739952482177,delta,-1.0199238861789928
monohydric_alcohol,C1CCCC(CC1)O,N_mol_cm3,-0.29412950644343205,SP,0.5398928416287951,n,,delta,,pi_star,,SB,1.651116831908088,beta,,SdP,0.08827829515610446,alpha,,fn,,SA,0.2437341503703761,ET30,
amine,C1CCNC1,delta,,alpha,-0.19084630396240282,SB,,pi_star,-0.7234541538712015,ET30,-0.36619158228504034,beta,0.897663155086515,SP,,fn,0.1924751267864319,n,0.15625067537118348,SdP,,SA,,N_mol_cm3,0.46036028403487084
carboxylic_acid,CC(=O)O,SA,2.5480217555778797,N_mol_cm3,1.5674920418019456,beta,0.038929269480792845,ET30,1.3802893963470426,n,-1.0423016194910129,delta,-0.3783370228268752,SdP,0.4712933692890354,SB,-0.10281319921093221,alpha,2.0389198437524865,pi_star,0.20280116442750679,fn,-0.8733728785380194,SP,-0.8451911102681088
ketone,CC(C)CC(=O)C,pi_star,,N_mol_cm3,-0.3802397542697602,SdP,,delta,,ET30,-0.3246087018414197,SB,,SA,,SP,,n,-0.6211886510259169,beta,,fn,-6.319162182864363,alpha,
ketone,CCC(=O)C,delta,-0.35764067239616143,beta,0.14197733575347943,ET30,-0.06125045903182015,SdP,1.0487622502894542,fn,-0.7291715015825456,pi_star,0.31395180262335187,n,-0.8835744236849379,SB,0.33482769147135694,alpha,-0.4231136110160371,SP,-0.6356826133425265,N_mol_cm3,0.2696875924194301,SA,-0.5896346870860926
ether,C1COCCO1,fn,-0.10429886810882318,ET30,-0.7958813468691244,SdP,-0.6011488382831714,SA,-0.5896346870860926,beta,-0.23586557391303836,alpha,-0.5624739952482177,SP,0.15579393059856092,delta,-0.04719541593545917,n,-0.18387902992754973,N_mol_cm3,0.3783505242002728,SB,0.06551022028225587,pi_star,-0.13065075016002806
ketone,C1CCC(=O)CC1,SP,0.49333539786755465,pi_star,0.6474037172108867,delta,-0.10928446722759977,SdP,0.6745859855595909,fn,0.3002210994554097,n,0.28096490064738555,beta,0.31372411287462404,SA,-0.5896346870860926,alpha,-0.5624739952482177,N_mol_cm3,-0.03374851896858321,ET30,-0.2691648612499252,SB,0.20690189265653383
aromatic,CC(C)(C)C1=CC=CC=C1,N_mol_cm3,-0.6898265976453685,SP,0.3885811494047635,SB,-0.8400697765910962,pi_star,,fn,0.8678452461977443,SA,-0.5896346870860926,beta,,n,0.949886654401555,ET30,,delta,,alpha,,SdP,-0.9841639124161023
amide,CCN(CC)C(=O)C,n,0.10766071747136291,SB,0.8061332660522836,alpha,-0.5624739952482177,pi_star,0.9438054190664732,delta,-0.12998081765831282,SdP,1.1842906611364916,SP,0.2838269009419723,beta,1.1724579984803463,N_mol_cm3,-0.3986919502325447,SA,-0.5896346870860926,fn,0.15034888183314712,ET30,-0.04738949888394628
halohydrocarbon,C1=CC=C(C=C1)C(F)(F)F,SP,-0.3446985898347746,pi_star,,SA,-0.5258796940566359,alpha,,fn,-0.20421367985699923,n,-0.2972555983604584,SdP,0.4329918618757423,SB,-1.169983678797745,ET30,-0.4493573431722826,delta,-0.7922640314411449,N_mol_cm3,-0.3515363383276509,beta,
carboxylic_acid,CCC(=O)O,SdP,-0.24170392255842083,pi_star,-0.019500111964183393,n,-0.766958524725375,ET30,1.213957874572558,SP,-0.6938794180440772,beta,0.038929269480792845,N_mol_cm3,0.72074127150972,delta,1.1738892594766361,SB,-0.14657728827916117,SA,2.179153581621738,fn,-0.6235858491675823,alpha,2.0389198437524865
halohydrocarbon,C(Cl)(Cl)(Cl)Cl,beta,-1.1632981703672185,SB,-1.267611262103794,N_mol_cm3,0.10566807275023367,n,0.4315937701368214,SP,0.516614119748175,pi_star,-1.131006493922633,fn,0.42957027466453407,alpha,-0.5624739952482177,ET30,-1.2948759121925768,SdP,-1.5203850162022057,delta,-0.64738957842615,SA,-0.5896346870860926
halohydrocarbon,C1=CC=C(C=C1)C(F)(F)F,SA,-0.5258796940566359,SP,-0.3446985898347746,beta,,ET30,-0.4493573431722826,alpha,,pi_star,,N_mol_cm3,-0.3515363383276509,fn,-0.20421367985699923,n,-0.2972555983604584,SdP,0.4329918618757423,delta,-0.7922640314411449,SB,-1.169983678797745
monohydric_alcohol,CCCCCCC(C)O,pi_star,,SB,1.8261731881810037,delta,,SP,-0.32141986795415434,SA,-0.1888890166152224,SdP,-0.05903519489502297,alpha,,ET30,,beta,,fn,,N_mol_cm3,-0.7267309895709375,n,
monohydric_alcohol,C1CCC(C1)O,SP,0.19071201341949132,N_mol_cm3,0.24303442047318566,fn,0.319663981741541,n,0.3036402143339651,SA,0.5852787558853223,SdP,0.4624545598859678,beta,,SB,1.3986317026683057,pi_star,,alpha,,delta,,ET30,0.7288242693969795
carboxylic_acid,CCCCCC(=O)O,fn,-0.17558943649130568,SP,-0.29814114607353404,SdP,-0.798548914951682,n,-0.2648622930939125,alpha,2.2711871508061208,delta,0.801354951723794,pi_star,-0.24180138835587317,ET30,1.8931449218183678,beta,0.038929269480792845,N_mol_cm3,-0.37613926627803046,SB,-0.39232948073921586,SA,1.5279418671065739
nitrile,C1=CC=C(C=C1)C#N,delta,0.4081242935402374,beta,-0.23586557391303836,fn,1.3485165027159929,SB,-0.46975825370608226,SdP,0.9898368542690034,pi_star,1.1661066954581634,SP,1.4826810777939143,ET30,-0.033528538736072415,N_mol_cm3,-0.011195835014068572,SA,-0.3756000676300596,alpha,-0.5624739952482177,n,1.5329661491993802
carboxylic_acid,CCCCCCC(=O)O,ET30,1.8377010812268733,n,-0.2648622930939125,SB,-0.3115342393824855,N_mol_cm3,-0.5688622018893361,fn,-0.17558943649130568,delta,0.36673159267881056,beta,0.038929269480792845,alpha,2.2247336893953937,SdP,-0.8191728035588398,SP,-0.2283049804316733,SA,1.4368633056359215,pi_star,-0.3159018138197699
nitrile,CCC#N,SB,-0.18697490895752636,SdP,1.0959025671058151,N_mol_cm3,0.8847607911789164,SA,-0.45301684488011407,SP,-0.6473219742828366,beta,-0.1671668630645805,delta,0.2218571396638163,fn,-0.9176594437453187,n,-1.0908915773908299,alpha,-0.5624739952482177,ET30,0.2575516243692749,pi_star,0.46215265355114493
ester,CCOC(=O)C,n,-0.9937116615911923,SP,-0.7869943055665581,SB,0.40888999604835974,ET30,-0.504801183763777,N_mol_cm3,0.07491441281225954,pi_star,-0.13065075016002806,beta,0.038929269480792845,fn,-0.8290863133307201,SA,-0.5896346870860926,delta,-0.4818187749804427,alpha,-0.5624739952482177,SdP,0.25621567381438937
halohydrocarbon,C(C(Cl)Cl)(Cl)Cl,SP,1.4128449121520534,ET30,-0.3246087018414197,beta,-1.5067917246095073,alpha,-0.5624739952482177,delta,-0.10928446722759977,SdP,0.8130606662076507,SA,-0.5896346870860926,N_mol_cm3,-0.06860266689828744,SB,-1.3585059086301157,fn,0.8948492493729268,pi_star,1.351357759117905,n,0.9822799596681008
misc_N_compound,C[N+](=O)[O-],delta,1.0497111568923556,SB,-0.6212493312499517,ET30,0.6317975483618634,pi_star,0.9808556317984216,n,-0.8803350931582836,alpha,-0.05148591973022227,beta,-1.300695592064134,SdP,1.2903563739733028,N_mol_cm3,1.8114710773098752,fn,-0.7262010612332755,SA,-0.23442829735054854,SP,-0.15846881478981253
amide,CCN(CC)C=O,SB,0.6512757201185505,beta,1.2068073539045754,SdP,1.2461623269579647,ET30,,pi_star,,N_mol_cm3,-0.1731651106874001,alpha,-0.5624739952482177,delta,,SA,-0.5896346870860926,fn,,n,,SP,0.24890881812104196
monohydric_alcohol,C1CCCC(CCC1)O,SP,0.6213683682109661,ET30,,N_mol_cm3,-0.4663500020960883,SB,1.678048579026998,fn,,pi_star,,n,,alpha,,SA,0.034253458987875844,SdP,0.061761866946901514,delta,,beta,
alkane,C1CCCCCCC1,SP,-0.05371456632702137,N_mol_cm3,-0.48275195406300797,SA,-0.5896346870860926,SdP,-1.5203850162022057,delta,,beta,,alpha,,fn,,pi_star,,ET30,,SB,-1.1868160207470637,n,
amine,CCN(CC)CC,fn,-0.4202457052584582,delta,-1.144101988763274,beta,0.9320125105107439,n,-0.5402053878595541,SP,-0.7404368618053176,SA,-0.5896346870860926,ET30,-1.3364587926361975,N_mol_cm3,-0.5401587859472267,SB,1.5635886537716301,alpha,-0.5624739952482177,SdP,-1.2021878776917707,pi_star,-1.6497094721699097
carboxylic_acid,C(=O)O,beta,-0.20151621848880943,alpha,2.294413881511484,ET30,,delta,,fn,-0.8379976343785303,pi_star,0.23985137715945515,SP,,SA,,N_mol_cm3,3.414761882076269,SB,,n,-1.0034296531711586,SdP,
alkane,C1CCCCC1,SdP,-1.5203850162022057,n,-0.11909241939445803,ET30,-1.5027903144106818,SB,-1.169983678797745,N_mol_cm3,-0.1178085227990461,delta,-0.8129603818718579,alpha,-0.5624739952482177,SA,-0.5896346870860926,SP,-0.4727315601781847,fn,-0.04759046144094029,pi_star,-2.168412450417186,beta,-1.5067917246095073
alkane,CCCCCCCCCCCCCCCC,SdP,-1.5203850162022057,SP,-0.2283049804316733,delta,,pi_star,,alpha,,beta,,N_mol_cm3,-1.3213017483717742,SB,-1.126219589729516,fn,,ET30,,SA,-0.5896346870860926,n,
aromatic,CCCC1=CC=CC=C1,SA,-0.5896346870860926,SB,-0.9309644231174179,alpha,,SdP,-0.9046146277884938,beta,,N_mol_cm3,-0.5504100059265515,ET30,,fn,0.854343244610153,delta,,SP,0.5049747588078648,pi_star,,n,0.9336900017682839
ester,COC(=O)OC,n,-1.058498272124284,beta,-0.029769441367665003,delta,-0.254158920242594,SA,-0.29818329038000513,ET30,-0.49094022361590317,fn,-0.8882250802843696,alpha,-0.5624739952482177,SP,-0.8219123883874885,N_mol_cm3,0.41730516012170676,pi_star,,SdP,0.044084248140766225,SB,0.04194494155320951
halohydrocarbon,CCCCCl,delta,-0.7301749801490043,n,-0.5078120825930081,SdP,0.03819170853872113,pi_star,-0.7234541538712015,SA,-0.5896346870860926,SP,-0.3563379507750847,alpha,-0.5624739952482177,ET30,-0.6711327055382615,SB,-0.9511632334566004,fn,-0.3913514218610126,beta,-1.5067917246095073,N_mol_cm3,-0.04810022693963766
monohydric_alcohol,C(C(F)(F)F)(C(F)(F)F)O,beta,-1.5067917246095073,n,-2.5647869670186676,SB,-1.368605313799707,ET30,2.8218292517259043,fn,-2.306745367076704,SdP,2.7634912744845757,alpha,3.989965223003014,N_mol_cm3,-0.07065291089415231,SP,-2.614373973195247,pi_star,0.23985137715945515,SA,4.014386595255381,delta,-0.29555162110402083
monohydric_alcohol,CCCCCO,fn,-0.29035644998583043,delta,0.34603524224809673,SA,0.8630683683708119,pi_star,-0.6864039411392531,alpha,1.3885713840023102,N_mol_cm3,-0.1342104747659658,SdP,0.20907535699802862,n,-0.3944355141600959,ET30,1.0199044325023268,beta,1.4472528418741775,SP,-0.4261741164169442,SB,1.479426944025036
ether,COC1=CC=CC=C1,pi_star,0.5362530790150416,SA,-0.2071047289093528,SdP,0.0794394857530368,beta,-0.4076123510341828,n,1.338606317600105,fn,1.1897329640459187,N_mol_cm3,-0.1424114507494256,SP,1.1218608886443002,alpha,-0.5624739952482177,SB,-0.4091618226885347,ET30,-0.6434107852425138,delta,-0.10928446722759977
halohydrocarbon,C(C(F)(Cl)Cl)(F)(F)Cl,beta,,SB,-1.2878100724429766,alpha,,ET30,,SA,-0.5896346870860926,fn,,pi_star,,SdP,-1.0725520064467786,n,,delta,,SP,-1.4853559619851657,N_mol_cm3,-0.2900290184517023
monohydric_alcohol,CCCC(C)O,alpha,,beta,,SdP,0.4388844014777874,fn,-0.34355433624093984,N_mol_cm3,-0.1342104747659658,delta,,SB,1.6679491738574068,n,-0.4543631289032063,SA,0.339366639914561,SP,-0.6589613352231467,pi_star,,ET30,0.6595194686576112
ester,CC(=O)OCC(COC(=O)C)OC(=O)C,SP,0.13251520871794067,alpha,,fn,0.010738185417453664,pi_star,,ET30,-0.185999100362683,SB,-0.0152850210744745,SA,-0.48489434139484244,N_mol_cm3,-0.927654901165703,delta,0.05628633621810825,SdP,0.5007560672992609,n,-0.05268614359803921,beta,
amide,CCN(CC)C=O,beta,1.2068073539045754,fn,,SdP,1.2461623269579647,alpha,-0.5624739952482177,SP,0.24890881812104196,SB,0.6512757201185505,SA,-0.5896346870860926,ET30,,N_mol_cm3,-0.1731651106874001,pi_star,,n,,delta,
alkane,[2H]C1CCC[C@H]2[C@@H]1CCCC2,ET30,-1.4612074339670607,n,0.7555268228022799,SP,0.34202370564352297,SB,-1.2272136414254289,fn,0.7047410670196426,SdP,-1.5203850162022057,delta,-0.6059968775647231,N_mol_cm3,-0.6836758656577735,alpha,-0.5624739952482177,SA,-0.5896346870860926,beta,-1.231996881215676,pi_star,-1.7608601103657548
